year,name,sumrelig,pop,religions,relpop,othr,sumreligion,total
1945,ICE,128897,129000,jain,0,128897,128897,1
1945,ICE,128897,129000,conf,0,128897,128897,1
1945,ICE,128897,129000,sync,0,128897,128897,1
1945,ICE,128897,129000,anm,0,128897,128897,1
1945,ICE,128897,129000,nonrelig,2326,126571,128897,1
1945,ICE,128897,129000,othr,103,128794,128897,1
1945,IRE,2944589,2950000,chrst,2939472,5117,2944589,1
1945,IRE,2944589,2950000,jud,3835,2940754,2944589,1
1945,IRE,2944589,2950000,islm,0,2944589,2944589,1
1945,IRE,2944589,2950000,bud,0,2944589,2944589,1
1945,IRE,2944589,2950000,zoro,0,2944589,2944589,1
1945,IRE,2944589,2950000,hind,0,2944589,2944589,1
1945,IRE,2944589,2950000,sikh,0,2944589,2944589,1
1945,IRE,2944589,2950000,shnt,0,2944589,2944589,1
1945,IRE,2944589,2950000,bah,0,2944589,2944589,1
1945,IRE,2944589,2950000,tao,0,2944589,2944589,1
1945,IRE,2944589,2950000,jain,0,2944589,2944589,1
1945,IRE,2944589,2950000,conf,0,2944589,2944589,1
1945,IRE,2944589,2950000,sync,0,2944589,2944589,1
1945,IRE,2944589,2950000,anm,0,2944589,2944589,1
1945,IRE,2944589,2950000,nonrelig,1282,2943307,2944589,1
1945,IRE,2944589,2950000,othr,5411,2939178,2944589,1
1945,IRN,15175000,15215000,chrst,112150,15062850,15175000,1
1945,IRN,15175000,15215000,jud,40000,15135000,15175000,1
1945,IRN,15175000,15215000,islm,15012850,162150,15175000,1
1945,IRN,15175000,15215000,bud,0,15175000,15175000,1
1945,IRN,15175000,15215000,zoro,10000,15165000,15175000,1
1945,IRN,15175000,15215000,hind,0,15175000,15175000,1
1945,IRN,15175000,15215000,sikh,0,15175000,15175000,1
1945,IRN,15175000,15215000,shnt,0,15175000,15175000,1
1945,IRN,15175000,15215000,bah,0,15175000,15175000,1
1945,IRN,15175000,15215000,tao,0,15175000,15175000,1
1945,IRN,15175000,15215000,jain,0,15175000,15175000,1
1945,IRN,15175000,15215000,conf,0,15175000,15175000,1
1945,IRN,15175000,15215000,sync,0,15175000,15175000,1
1945,IRN,15175000,15215000,anm,0,15175000,15175000,1
1945,IRN,15175000,15215000,nonrelig,0,15175000,15175000,1
1945,IRN,15175000,15215000,othr,40000,15135000,15175000,1
1945,IRQ,4589575,4611000,chrst,149420,4440155,4589575,1
1945,IRQ,4589575,4611000,jud,113116,4476459,4589575,1
1945,IRQ,4589575,4611000,islm,4327039,262536,4589575,1
1945,IRQ,4589575,4611000,bud,0,4589575,4589575,1
1945,IRQ,4589575,4611000,zoro,0,4589575,4589575,1
1945,IRQ,4589575,4611000,hind,0,4589575,4589575,1
1945,IRQ,4589575,4611000,sikh,0,4589575,4589575,1
1945,IRQ,4589575,4611000,shnt,0,4589575,4589575,1
1945,IRQ,4589575,4611000,bah,0,4589575,4589575,1
1945,IRQ,4589575,4611000,tao,0,4589575,4589575,1
1945,IRQ,4589575,4611000,jain,0,4589575,4589575,1
1945,IRQ,4589575,4611000,conf,0,4589575,4589575,1
1945,IRQ,4589575,4611000,sync,0,4589575,4589575,1
1945,IRQ,4589575,4611000,anm,0,4589575,4589575,1
1945,IRQ,4589575,4611000,nonrelig,0,4589575,4589575,1
1945,IRQ,4589575,4611000,othr,21425,4568150,4589575,1
1945,ITA,45080613,45090000,chrst,44270236,810377,45080613,1
1945,ITA,45080613,45090000,jud,47825,45032788,45080613,1
1945,ITA,45080613,45090000,islm,1765,45078848,45080613,1
1945,ITA,45080613,45090000,bud,928,45079685,45080613,1
1945,ITA,45080613,45090000,zoro,0,45080613,45080613,1
1945,ITA,45080613,45090000,hind,0,45080613,45080613,1
1945,ITA,45080613,45090000,sikh,0,45080613,45080613,1
1945,ITA,45080613,45090000,shnt,0,45080613,45080613,1
1945,ITA,45080613,45090000,bah,3392,45077221,45080613,1
1945,ITA,45080613,45090000,tao,0,45080613,45080613,1
1945,ITA,45080613,45090000,jain,0,45080613,45080613,1
1945,ITA,45080613,45090000,conf,0,45080613,45080613,1
1945,ITA,45080613,45090000,sync,0,45080613,45080613,1
1945,ITA,45080613,45090000,anm,0,45080613,45080613,1
1945,ITA,45080613,45090000,nonrelig,756467,44324146,45080613,1
1945,ITA,45080613,45090000,othr,9387,45071226,45080613,1
1945,JOR,1018540,1086000,chrst,52000,966540,1018540,1
1945,JOR,1018540,1086000,jud,0,1018540,1018540,1
1945,JOR,1018540,1086000,islm,966540,52000,1018540,1
1945,JOR,1018540,1086000,bud,0,1018540,1018540,1
1945,JOR,1018540,1086000,zoro,0,1018540,1018540,1
1945,JOR,1018540,1086000,hind,0,1018540,1018540,1
1945,JOR,1018540,1086000,sikh,0,1018540,1018540,1
1945,JOR,1018540,1086000,shnt,0,1018540,1018540,1
1945,JOR,1018540,1086000,bah,0,1018540,1018540,1
1945,JOR,1018540,1086000,tao,0,1018540,1018540,1
1945,JOR,1018540,1086000,jain,0,1018540,1018540,1
1945,JOR,1018540,1086000,conf,0,1018540,1018540,1
1945,JOR,1018540,1086000,sync,0,1018540,1018540,1
1945,JOR,1018540,1086000,anm,0,1018540,1018540,1
1945,JOR,1018540,1086000,nonrelig,0,1018540,1018540,1
1945,JOR,1018540,1086000,othr,67460,951080,1018540,1
1945,JPN,105659957,72147000,chrst,697767,104962190,105659957,1
1945,JPN,105659957,72147000,jud,0,105659957,105659957,1
1945,JPN,105659957,72147000,islm,0,105659957,105659957,1
1945,JPN,105659957,72147000,bud,49081430,56578527,105659957,1
1945,JPN,105659957,72147000,zoro,0,105659957,105659957,1
1945,JPN,105659957,72147000,hind,4382,105655575,105659957,1
1945,JPN,105659957,72147000,sikh,0,105659957,105659957,1
1945,JPN,105659957,72147000,shnt,55228775,50431182,105659957,1
1945,JPN,105659957,72147000,bah,6369,105653588,105659957,1
1945,JPN,105659957,72147000,tao,0,105659957,105659957,1
1945,JPN,105659957,72147000,jain,0,105659957,105659957,1
1945,JPN,105659957,72147000,conf,0,105659957,105659957,1
1945,JPN,105659957,72147000,sync,11529,105648428,105659957,1
1945,JPN,105659957,72147000,anm,0,105659957,105659957,1
1945,JPN,105659957,72147000,nonrelig,629705,105030252,105659957,1
1945,JPN,105659957,72147000,othr,0,105659957,105659957,1
1945,LBR,586560,606000,chrst,80000,506560,586560,1
1945,LBR,586560,606000,jud,0,586560,586560,1
1945,LBR,586560,606000,islm,65000,521560,586560,1
1945,LBR,586560,606000,bud,0,586560,586560,1
1945,LBR,586560,606000,zoro,0,586560,586560,1
1945,LBR,586560,606000,hind,0,586560,586560,1
1945,LBR,586560,606000,sikh,0,586560,586560,1
1945,LBR,586560,606000,shnt,0,586560,586560,1
1945,LBR,586560,606000,bah,1000,585560,586560,1
1945,LBR,586560,606000,tao,0,586560,586560,1
1945,LBR,586560,606000,jain,0,586560,586560,1
1945,LBR,586560,606000,conf,0,586560,586560,1
1945,LBR,586560,606000,sync,0,586560,586560,1
1945,LBR,586560,606000,anm,440560,146000,586560,1
1945,LBR,586560,606000,nonrelig,0,586560,586560,1
1945,LBR,586560,606000,othr,19440,567120,586560,1
1945,LEB,1144677,1156000,chrst,601357,543320,1144677,1
1945,LEB,1144677,1156000,jud,0,1144677,1144677,1
1945,LEB,1144677,1156000,islm,543320,601357,1144677,1
1945,LEB,1144677,1156000,bud,0,1144677,1144677,1
1945,LEB,1144677,1156000,zoro,0,1144677,1144677,1
1945,LEB,1144677,1156000,hind,0,1144677,1144677,1
1945,LEB,1144677,1156000,sikh,0,1144677,1144677,1
1945,LEB,1144677,1156000,shnt,0,1144677,1144677,1
1945,LEB,1144677,1156000,bah,0,1144677,1144677,1
1945,LEB,1144677,1156000,tao,0,1144677,1144677,1
1945,LEB,1144677,1156000,jain,0,1144677,1144677,1
1945,LEB,1144677,1156000,conf,0,1144677,1144677,1
1945,LEB,1144677,1156000,sync,0,1144677,1144677,1
1945,LEB,1144677,1156000,anm,0,1144677,1144677,1
1945,LEB,1144677,1156000,nonrelig,0,1144677,1144677,1
1945,LEB,1144677,1156000,othr,11323,1133354,1144677,1
1945,LUX,281311,283000,chrst,279687,1624,281311,1
1945,LUX,281311,283000,jud,870,280441,281311,1
1945,LUX,281311,283000,islm,50,281261,281311,1
1945,LUX,281311,283000,bud,0,281311,281311,1
1945,LUX,281311,283000,zoro,0,281311,281311,1
1945,LUX,281311,283000,hind,0,281311,281311,1
1945,LUX,281311,283000,sikh,0,281311,281311,1
1945,LUX,281311,283000,shnt,0,281311,281311,1
1945,LUX,281311,283000,bah,0,281311,281311,1
1945,LUX,281311,283000,tao,0,281311,281311,1
1945,LUX,281311,283000,jain,0,281311,281311,1
1945,LUX,281311,283000,conf,0,281311,281311,1
1945,LUX,281311,283000,sync,0,281311,281311,1
1945,LUX,281311,283000,anm,0,281311,281311,1
1945,LUX,281311,283000,nonrelig,704,280607,281311,1
1945,LUX,281311,283000,othr,1689,279622,281311,1
1945,MEX,20913774,22230000,chrst,20896200,17574,20913774,1
1945,MEX,20913774,22230000,jud,17574,20896200,20913774,1
1945,MEX,20913774,22230000,islm,0,20913774,20913774,1
1945,MEX,20913774,22230000,bud,0,20913774,20913774,1
1945,MEX,20913774,22230000,zoro,0,20913774,20913774,1
1945,MEX,20913774,22230000,hind,0,20913774,20913774,1
1945,MEX,20913774,22230000,sikh,0,20913774,20913774,1
1945,MEX,20913774,22230000,shnt,0,20913774,20913774,1
1945,MEX,20913774,22230000,bah,0,20913774,20913774,1
1945,MEX,20913774,22230000,tao,0,20913774,20913774,1
1945,MEX,20913774,22230000,jain,0,20913774,20913774,1
1945,MEX,20913774,22230000,conf,0,20913774,20913774,1
1945,MEX,20913774,22230000,sync,0,20913774,20913774,1
1945,MEX,20913774,22230000,anm,0,20913774,20913774,1
1945,MEX,20913774,22230000,nonrelig,0,20913774,20913774,1
1945,MEX,20913774,22230000,othr,1316226,19597548,20913774,1
1945,MON,745168,754000,chrst,1731,743437,745168,1
1945,MON,745168,754000,jud,0,745168,745168,1
1945,MON,745168,754000,islm,5579,739589,745168,1
1945,MON,745168,754000,bud,68354,676814,745168,1
1945,MON,745168,754000,zoro,0,745168,745168,1
1945,MON,745168,754000,hind,0,745168,745168,1
1945,MON,745168,754000,sikh,0,745168,745168,1
1945,MON,745168,754000,shnt,0,745168,745168,1
1945,MON,745168,754000,bah,0,745168,745168,1
1945,MON,745168,754000,tao,0,745168,745168,1
1945,MON,745168,754000,jain,0,745168,745168,1
1945,MON,745168,754000,conf,0,745168,745168,1
1945,MON,745168,754000,sync,655,744513,745168,1
1945,MON,745168,754000,anm,324469,420699,745168,1
1945,MON,745168,754000,nonrelig,344380,400788,745168,1
1945,MON,745168,754000,othr,8832,736336,745168,1
1945,NEP,7109734,7110000,chrst,3,7109731,7109734,1
1945,NEP,7109734,7110000,jud,0,7109734,7109734,1
1945,NEP,7109734,7110000,islm,71100,7038634,7109734,1
1945,NEP,7109734,7110000,bud,1064500,6045234,7109734,1
1945,NEP,7109734,7110000,zoro,0,7109734,7109734,1
1945,NEP,7109734,7110000,hind,5181132,1928602,7109734,1
1945,NEP,7109734,7110000,sikh,0,7109734,7109734,1
1945,NEP,7109734,7110000,shnt,0,7109734,7109734,1
1945,NEP,7109734,7110000,bah,145,7109589,7109734,1
1945,NEP,7109734,7110000,tao,0,7109734,7109734,1
1945,NEP,7109734,7110000,jain,0,7109734,7109734,1
1945,NEP,7109734,7110000,conf,0,7109734,7109734,1
1945,NEP,7109734,7110000,sync,0,7109734,7109734,1
1945,NEP,7109734,7110000,anm,792522,6317212,7109734,1
1945,NEP,7109734,7110000,nonrelig,332,7109402,7109734,1
1945,NEP,7109734,7110000,othr,266,7109468,7109734,1
1945,NEW,1716616,1728000,chrst,1680548,36068,1716616,1
1945,NEW,1716616,1728000,jud,3493,1713123,1716616,1
1945,NEW,1716616,1728000,islm,189,1716427,1716616,1
1945,NEW,1716616,1728000,bud,918,1715698,1716616,1
1945,NEW,1716616,1728000,zoro,0,1716616,1716616,1
1945,NEW,1716616,1728000,hind,661,1715955,1716616,1
1945,NEW,1716616,1728000,sikh,300,1716316,1716616,1
1945,NEW,1716616,1728000,shnt,0,1716616,1716616,1
1945,NEW,1716616,1728000,bah,244,1716372,1716616,1
1945,NEW,1716616,1728000,tao,0,1716616,1716616,1
1945,NEW,1716616,1728000,jain,0,1716616,1716616,1
1945,NEW,1716616,1728000,conf,0,1716616,1716616,1
1945,NEW,1716616,1728000,sync,4550,1712066,1716616,1
1945,NEW,1716616,1728000,anm,6774,1709842,1716616,1
1945,NEW,1716616,1728000,nonrelig,18939,1697677,1716616,1
1945,NEW,1716616,1728000,othr,11384,1705232,1716616,1
1945,NIC,912867,923000,chrst,912867,0,912867,1
1945,NIC,912867,923000,jud,0,912867,912867,1
1945,NIC,912867,923000,islm,0,912867,912867,1
1945,NIC,912867,923000,bud,0,912867,912867,1
1945,NIC,912867,923000,zoro,0,912867,912867,1
1945,NIC,912867,923000,hind,0,912867,912867,1
1945,NIC,912867,923000,sikh,0,912867,912867,1
1945,NIC,912867,923000,shnt,0,912867,912867,1
1945,NIC,912867,923000,bah,0,912867,912867,1
1945,NIC,912867,923000,tao,0,912867,912867,1
1945,NIC,912867,923000,jain,0,912867,912867,1
1945,NIC,912867,923000,conf,0,912867,912867,1
1945,NIC,912867,923000,sync,0,912867,912867,1
1945,NIC,912867,923000,anm,0,912867,912867,1
1945,NIC,912867,923000,nonrelig,0,912867,912867,1
1945,NIC,912867,923000,othr,10133,902734,912867,1
1945,NOR,3074996,3075000,chrst,3051167,23829,3074996,1
1945,NOR,3074996,3075000,jud,559,3074437,3074996,1
1945,NOR,3074996,3075000,islm,124,3074872,3074996,1
1945,NOR,3074996,3075000,bud,0,3074996,3074996,1
1945,NOR,3074996,3075000,zoro,0,3074996,3074996,1
1945,NOR,3074996,3075000,hind,0,3074996,3074996,1
1945,NOR,3074996,3075000,sikh,0,3074996,3074996,1
1945,NOR,3074996,3075000,shnt,0,3074996,3074996,1
1945,NOR,3074996,3075000,bah,88,3074908,3074996,1
1945,NOR,3074996,3075000,tao,0,3074996,3074996,1
1945,NOR,3074996,3075000,jain,0,3074996,3074996,1
1945,NOR,3074996,3075000,conf,0,3074996,3074996,1
1945,NOR,3074996,3075000,sync,0,3074996,3074996,1
1945,NOR,3074996,3075000,anm,0,3074996,3074996,1
1945,NOR,3074996,3075000,nonrelig,23058,3051938,3074996,1
1945,NOR,3074996,3075000,othr,4,3074992,3074996,1
1945,PAN,700400,703000,chrst,700400,0,700400,1
1945,PAN,700400,703000,jud,0,700400,700400,1
1945,PAN,700400,703000,islm,0,700400,700400,1
1945,PAN,700400,703000,bud,0,700400,700400,1
1945,PAN,700400,703000,zoro,0,700400,700400,1
1945,PAN,700400,703000,hind,0,700400,700400,1
1945,PAN,700400,703000,sikh,0,700400,700400,1
1945,PAN,700400,703000,shnt,0,700400,700400,1
1945,PAN,700400,703000,bah,0,700400,700400,1
1945,PAN,700400,703000,tao,0,700400,700400,1
1945,PAN,700400,703000,jain,0,700400,700400,1
1945,PAN,700400,703000,conf,0,700400,700400,1
1945,PAN,700400,703000,sync,0,700400,700400,1
1945,PAN,700400,703000,anm,0,700400,700400,1
1945,PAN,700400,703000,nonrelig,0,700400,700400,1
1945,PAN,700400,703000,othr,2600,697800,700400,1
1945,PAR,1121187,1250000,chrst,1121187,0,1121187,1
1945,PAR,1121187,1250000,jud,0,1121187,1121187,1
1945,PAR,1121187,1250000,islm,0,1121187,1121187,1
1945,PAR,1121187,1250000,bud,0,1121187,1121187,1
1945,PAR,1121187,1250000,zoro,0,1121187,1121187,1
1945,PAR,1121187,1250000,hind,0,1121187,1121187,1
1945,PAR,1121187,1250000,sikh,0,1121187,1121187,1
1945,PAR,1121187,1250000,shnt,0,1121187,1121187,1
1945,PAR,1121187,1250000,bah,0,1121187,1121187,1
1945,PAR,1121187,1250000,tao,0,1121187,1121187,1
1945,PAR,1121187,1250000,jain,0,1121187,1121187,1
1945,PAR,1121187,1250000,conf,0,1121187,1121187,1
1945,PAR,1121187,1250000,sync,0,1121187,1121187,1
1945,PAR,1121187,1250000,anm,0,1121187,1121187,1
1945,PAR,1121187,1250000,nonrelig,0,1121187,1121187,1
1945,PAR,1121187,1250000,othr,128813,992374,1121187,1
1945,PER,6857825,7290000,chrst,6779700,78125,6857825,1
1945,PER,6857825,7290000,jud,0,6857825,6857825,1
1945,PER,6857825,7290000,islm,0,6857825,6857825,1
1945,PER,6857825,7290000,bud,0,6857825,6857825,1
1945,PER,6857825,7290000,zoro,0,6857825,6857825,1
1945,PER,6857825,7290000,hind,0,6857825,6857825,1
1945,PER,6857825,7290000,sikh,0,6857825,6857825,1
1945,PER,6857825,7290000,shnt,0,6857825,6857825,1
1945,PER,6857825,7290000,bah,0,6857825,6857825,1
1945,PER,6857825,7290000,tao,0,6857825,6857825,1
1945,PER,6857825,7290000,jain,0,6857825,6857825,1
1945,PER,6857825,7290000,conf,0,6857825,6857825,1
1945,PER,6857825,7290000,sync,0,6857825,6857825,1
1945,PER,6857825,7290000,anm,78125,6779700,6857825,1
1945,PER,6857825,7290000,nonrelig,0,6857825,6857825,1
1945,PER,6857825,7290000,othr,432175,6425650,6857825,1
1945,POL,24080491,24182000,chrst,22731079,1349412,24080491,1
1945,POL,24080491,24182000,jud,250000,23830491,24080491,1
1945,POL,24080491,24182000,islm,624,24079867,24080491,1
1945,POL,24080491,24182000,bud,0,24080491,24080491,1
1945,POL,24080491,24182000,zoro,0,24080491,24080491,1
1945,POL,24080491,24182000,hind,0,24080491,24080491,1
1945,POL,24080491,24182000,sikh,0,24080491,24080491,1
1945,POL,24080491,24182000,shnt,0,24080491,24080491,1
1945,POL,24080491,24182000,bah,0,24080491,24080491,1
1945,POL,24080491,24182000,tao,0,24080491,24080491,1
1945,POL,24080491,24182000,jain,0,24080491,24080491,1
1945,POL,24080491,24182000,conf,0,24080491,24080491,1
1945,POL,24080491,24182000,sync,0,24080491,24080491,1
1945,POL,24080491,24182000,anm,0,24080491,24080491,1
1945,POL,24080491,24182000,nonrelig,1098788,22981703,24080491,1
1945,POL,24080491,24182000,othr,101509,23978982,24080491,1
1945,POR,8049923,8050000,chrst,7985663,64260,8049923,1
1945,POR,8049923,8050000,jud,918,8049005,8049923,1
1945,POR,8049923,8050000,islm,0,8049923,8049923,1
1945,POR,8049923,8050000,bud,0,8049923,8049923,1
1945,POR,8049923,8050000,zoro,0,8049923,8049923,1
1945,POR,8049923,8050000,hind,0,8049923,8049923,1
1945,POR,8049923,8050000,sikh,0,8049923,8049923,1
1945,POR,8049923,8050000,shnt,0,8049923,8049923,1
1945,POR,8049923,8050000,bah,0,8049923,8049923,1
1945,POR,8049923,8050000,tao,0,8049923,8049923,1
1945,POR,8049923,8050000,jain,0,8049923,8049923,1
1945,POR,8049923,8050000,conf,0,8049923,8049923,1
1945,POR,8049923,8050000,sync,0,8049923,8049923,1
1945,POR,8049923,8050000,anm,0,8049923,8049923,1
1945,POR,8049923,8050000,nonrelig,63342,7986581,8049923,1
1945,POR,8049923,8050000,othr,77,8049846,8049923,1
1945,ROM,13615429,13680000,chrst,12996000,619429,13615429,1
1945,ROM,13615429,13680000,jud,131707,13483722,13615429,1
1945,ROM,13615429,13680000,islm,163540,13451889,13615429,1
1945,ROM,13615429,13680000,bud,0,13615429,13615429,1
1945,ROM,13615429,13680000,zoro,0,13615429,13615429,1
1945,ROM,13615429,13680000,hind,0,13615429,13615429,1
1945,ROM,13615429,13680000,sikh,0,13615429,13615429,1
1945,ROM,13615429,13680000,shnt,0,13615429,13615429,1
1945,ROM,13615429,13680000,bah,0,13615429,13615429,1
1945,ROM,13615429,13680000,tao,0,13615429,13615429,1
1945,ROM,13615429,13680000,jain,0,13615429,13615429,1
1945,ROM,13615429,13680000,conf,0,13615429,13615429,1
1945,ROM,13615429,13680000,sync,0,13615429,13615429,1
1945,ROM,13615429,13680000,anm,0,13615429,13615429,1
1945,ROM,13615429,13680000,nonrelig,324182,13291247,13615429,1
1945,ROM,13615429,13680000,othr,64571,13550858,13615429,1
1945,RUS,177021948,177300000,chrst,59509308,117512640,177021948,1
1945,RUS,177021948,177300000,jud,4043462,172978486,177021948,1
1945,RUS,177021948,177300000,islm,25578947,151443001,177021948,1
1945,RUS,177021948,177300000,bud,723549,176298399,177021948,1
1945,RUS,177021948,177300000,zoro,0,177021948,177021948,1
1945,RUS,177021948,177300000,hind,0,177021948,177021948,1
1945,RUS,177021948,177300000,sikh,0,177021948,177021948,1
1945,RUS,177021948,177300000,shnt,0,177021948,177021948,1
1945,RUS,177021948,177300000,bah,484,177021464,177021948,1
1945,RUS,177021948,177300000,tao,0,177021948,177021948,1
1945,RUS,177021948,177300000,jain,0,177021948,177021948,1
1945,RUS,177021948,177300000,conf,0,177021948,177021948,1
1945,RUS,177021948,177300000,sync,0,177021948,177021948,1
1945,RUS,177021948,177300000,anm,1289198,175732750,177021948,1
1945,RUS,177021948,177300000,nonrelig,85877000,91144948,177021948,1
1945,RUS,177021948,177300000,othr,278052,176743896,177021948,1
1945,SAF,11242873,11265000,chrst,6397701,4845172,11242873,1
1945,SAF,11242873,11265000,jud,59997,11182876,11242873,1
1945,SAF,11242873,11265000,islm,67655,11175218,11242873,1
1945,SAF,11242873,11265000,bud,53,11242820,11242873,1
1945,SAF,11242873,11265000,zoro,0,11242873,11242873,1
1945,SAF,11242873,11265000,hind,136246,11106627,11242873,1
1945,SAF,11242873,11265000,sikh,1536,11241337,11242873,1
1945,SAF,11242873,11265000,shnt,0,11242873,11242873,1
1945,SAF,11242873,11265000,bah,0,11242873,11242873,1
1945,SAF,11242873,11265000,tao,0,11242873,11242873,1
1945,SAF,11242873,11265000,jain,0,11242873,11242873,1
1945,SAF,11242873,11265000,conf,0,11242873,11242873,1
1945,SAF,11242873,11265000,sync,831,11242042,11242873,1
1945,SAF,11242873,11265000,anm,4571458,6671415,11242873,1
1945,SAF,11242873,11265000,nonrelig,7396,11235477,11242873,1
1945,SAF,11242873,11265000,othr,22127,11220746,11242873,1
1945,SAL,1565906,1740000,chrst,1565906,0,1565906,1
1945,SAL,1565906,1740000,jud,0,1565906,1565906,1
1945,SAL,1565906,1740000,islm,0,1565906,1565906,1
1945,SAL,1565906,1740000,bud,0,1565906,1565906,1
1945,SAL,1565906,1740000,zoro,0,1565906,1565906,1
1945,SAL,1565906,1740000,hind,0,1565906,1565906,1
1945,SAL,1565906,1740000,sikh,0,1565906,1565906,1
1945,SAL,1565906,1740000,shnt,0,1565906,1565906,1
1945,SAL,1565906,1740000,bah,0,1565906,1565906,1
1945,SAL,1565906,1740000,tao,0,1565906,1565906,1
1945,SAL,1565906,1740000,jain,0,1565906,1565906,1
1945,SAL,1565906,1740000,conf,0,1565906,1565906,1
1945,SAL,1565906,1740000,sync,0,1565906,1565906,1
1945,SAL,1565906,1740000,anm,0,1565906,1565906,1
1945,SAL,1565906,1740000,nonrelig,0,1565906,1565906,1
1945,SAL,1565906,1740000,othr,174094,1391812,1565906,1
1945,SAU,2830000,2866000,chrst,0,2830000,2830000,1
1945,SAU,2830000,2866000,jud,0,2830000,2830000,1
1945,SAU,2830000,2866000,islm,2830000,0,2830000,1
1945,SAU,2830000,2866000,bud,0,2830000,2830000,1
1945,SAU,2830000,2866000,zoro,0,2830000,2830000,1
1945,SAU,2830000,2866000,hind,0,2830000,2830000,1
1945,SAU,2830000,2866000,sikh,0,2830000,2830000,1
1945,SAU,2830000,2866000,shnt,0,2830000,2830000,1
1945,SAU,2830000,2866000,bah,0,2830000,2830000,1
1945,SAU,2830000,2866000,tao,0,2830000,2830000,1
1945,SAU,2830000,2866000,jain,0,2830000,2830000,1
1945,SAU,2830000,2866000,conf,0,2830000,2830000,1
1945,SAU,2830000,2866000,sync,0,2830000,2830000,1
1945,SAU,2830000,2866000,anm,0,2830000,2830000,1
1945,SAU,2830000,2866000,nonrelig,0,2830000,2830000,1
